ID_CORRELATIVO,CODMES_x,FLG_BANCARIZADO,RANG_INGRESO,FLAG_LIMA_PROVINCIA,EDAD,ANTIGUEDAD,ATTRITION,RANG_SDO_PASIVO_MENOS0,SDO_ACTIVO_MENOS0,SDO_ACTIVO_MENOS1,SDO_ACTIVO_MENOS2,SDO_ACTIVO_MENOS3,SDO_ACTIVO_MENOS4,SDO_ACTIVO_MENOS5,FLG_SEGURO_MENOS0,FLG_SEGURO_MENOS1,FLG_SEGURO_MENOS2,FLG_SEGURO_MENOS3,FLG_SEGURO_MENOS4,FLG_SEGURO_MENOS5,RANG_NRO_PRODUCTOS_MENOS0,FLG_NOMINA,NRO_ACCES_CANAL1_MENOS0,NRO_ACCES_CANAL1_MENOS1,NRO_ACCES_CANAL1_MENOS2,NRO_ACCES_CANAL1_MENOS3,NRO_ACCES_CANAL1_MENOS4,NRO_ACCES_CANAL1_MENOS5,NRO_ACCES_CANAL2_MENOS0,NRO_ACCES_CANAL2_MENOS1,NRO_ACCES_CANAL2_MENOS2,NRO_ACCES_CANAL2_MENOS3,NRO_ACCES_CANAL2_MENOS4,NRO_ACCES_CANAL2_MENOS5,NRO_ACCES_CANAL3_MENOS0,NRO_ACCES_CANAL3_MENOS1,NRO_ACCES_CANAL3_MENOS2,NRO_ACCES_CANAL3_MENOS3,NRO_ACCES_CANAL3_MENOS4,NRO_ACCES_CANAL3_MENOS5,NRO_ENTID_SSFF_MENOS0,NRO_ENTID_SSFF_MENOS1,NRO_ENTID_SSFF_MENOS2,NRO_ENTID_SSFF_MENOS3,NRO_ENTID_SSFF_MENOS4,NRO_ENTID_SSFF_MENOS5,FLG_SDO_OTSSFF_MENOS0,FLG_SDO_OTSSFF_MENOS1,FLG_SDO_OTSSFF_MENOS2,FLG_SDO_OTSSFF_MENOS3,FLG_SDO_OTSSFF_MENOS4,FLG_SDO_OTSSFF_MENOS5,TIPO_REQUERIMIENTO2,DICTAMEN,CODMES_y,PRODUCTO_SERVICIO_2,SUBMOTIVO_2
92539,201208,1,Rang_ingreso_08,Lima,33.0,10.0,0,Rango_SDO_03,207620,219410,264240,267120,265760,274840,1,1,1,1,1,1,Rango_03,0,4,7,7,4,4,6,14,26,24,23,22,12,25,21,21,21,29,19,1,1,1,1,1,1,0,0,0,0,0,0,Reclamo,NO PROCEDE,202403,Producto 20,Submotivo 43
48709,201208,1,Rang_ingreso_02,Lima,70.0,5.0,0,Rango_SDO_02,6730,3480,900,0,0,0,1,1,1,1,1,1,Rango_03,0,4,8,0,0,0,0,0,0,0,0,0,0,5,3,1,0,0,0,6,6,6,6,6,6,1,1,1,1,1,1,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
71778,201208,1,Rang_ingreso_07,Lima,37.0,10.0,0,Rango_SDO_14,0,0,0,0,0,0,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,11,6,10,11,0,0,0,0,0,0,0,0,0,0,0,0,Reclamo,NO PROCEDE,202407,Producto 07,Submotivo 125
71778,201208,1,Rang_ingreso_07,Lima,37.0,10.0,0,Rango_SDO_14,0,0,0,0,0,0,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,11,6,10,11,0,0,0,0,0,0,0,0,0,0,0,0,Reclamo,NO PROCEDE,202407,Producto 07,Submotivo 125
71778,201208,1,Rang_ingreso_07,Lima,37.0,10.0,0,Rango_SDO_14,0,0,0,0,0,0,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,11,6,10,11,0,0,0,0,0,0,0,0,0,0,0,0,Solicitud,PROCEDE TOTAL,202403,Producto 20,Submotivo 144
17920,201208,1,Rang_ingreso_07,Lima,29.0,5.0,0,Rango_SDO_07,30,50,40,40,40,190,1,1,1,1,1,1,Rango_04,1,19,13,9,8,8,10,0,0,1,0,0,0,13,9,10,13,18,17,3,3,2,2,2,2,1,0,0,0,0,0,Solicitud,NO PROCEDE,202407,Producto 20,Submotivo 157
20160,201208,1,Rang_ingreso_01,Provincia,45.0,9.0,0,Cero,2430,1520,1010,0,9150,7550,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,6,6,6,6,6,1,1,1,1,1,1,Solicitud,NO PROCEDE,202406,Producto 20,Submotivo 157
87840,201208,1,Rang_ingreso_06,Lima,30.0,4.0,0,Rango_SDO_05,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,4,6,5,2,5,6,0,0,0,0,0,0,23,15,22,20,26,21,1,1,1,1,1,1,0,0,0,0,0,0,Reclamo,PROCEDE PARCIAL,202405,Producto 18,Submotivo 67
14926,201208,1,Rang_ingreso_05,Provincia,32.0,9.0,0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,2,2,3,1,1,1,0,0,0,0,0,1,7,7,7,7,6,6,1,1,1,1,1,1,Reclamo,NO PROCEDE,202405,Producto 17,Submotivo 125
14926,201208,1,Rang_ingreso_05,Provincia,32.0,9.0,0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,2,2,3,1,1,1,0,0,0,0,0,1,7,7,7,7,6,6,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202405,Producto 17,Submotivo 89
53455,201208,1,Rang_ingreso_04,Lima,30.0,6.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,1,7,0,4,1,11,15,2,10,11,11,8,18,31,28,14,23,4,4,4,4,4,4,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202405,Producto 01,Submotivo 125
7982,201208,1,Desconocido,Lima,33.0,8.0,0,Rango_SDO_02,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,2,2,2,2,0,0,0,0,0,0,Reclamo,PROCEDE TOTAL,201208,Producto 21,Submotivo 125
14373,201208,1,Rang_ingreso_03,Lima,54.0,9.0,0,Cero,0,0,0,190,1810,2310,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,8,8,8,8,8,1,1,1,1,1,1,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 125
14373,201208,1,Rang_ingreso_03,Lima,54.0,9.0,0,Cero,0,0,0,190,1810,2310,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,8,8,8,8,8,1,1,1,1,1,1,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 125
14373,201208,1,Rang_ingreso_03,Lima,54.0,9.0,0,Cero,0,0,0,190,1810,2310,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,8,8,8,8,8,1,1,1,1,1,1,Solicitud,PROCEDE TOTAL,202405,Producto 20,Submotivo 157
7881,201208,1,Rang_ingreso_08,Lima,29.0,4.0,0,Rango_SDO_06,18270,17980,18470,19600,27480,28890,1,1,1,1,1,1,Rango_04,0,5,1,6,6,5,3,4,5,9,2,2,1,2,0,2,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,Reclamo,PROCEDE TOTAL,202405,Producto 21,Submotivo 142
73690,201208,1,Rang_ingreso_07,Provincia,35.0,2.0,0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,1,8,13,12,9,13,10,0,0,0,0,1,0,11,10,4,11,5,9,3,4,4,3,3,3,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202404,Producto 21,Submotivo 88
4561,201208,1,Rang_ingreso_05,Lima,38.0,6.0,0,Rango_SDO_02,90,520,270,0,500,320,1,1,1,1,1,1,Rango_04,1,4,9,8,7,10,6,6,13,11,6,3,0,11,24,22,12,17,15,3,2,3,3,2,2,1,1,1,1,1,0,Reclamo,NO PROCEDE,202406,Producto 18,Submotivo 67
1610,201208,1,Rang_ingreso_02,Provincia,29.0,5.0,0,Rango_SDO_06,0,0,0,0,0,0,1,1,1,1,0,0,Rango_04,1,0,2,1,1,1,3,29,28,28,24,14,28,9,8,13,15,8,24,1,1,1,1,1,2,1,1,1,1,1,1,Reclamo,NO PROCEDE,202406,Producto 21,Submotivo 125
1610,201208,1,Rang_ingreso_02,Provincia,29.0,5.0,0,Rango_SDO_06,0,0,0,0,0,0,1,1,1,1,0,0,Rango_04,1,0,2,1,1,1,3,29,28,28,24,14,28,9,8,13,15,8,24,1,1,1,1,1,2,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202406,Producto 21,Submotivo 125
1610,201208,1,Rang_ingreso_02,Provincia,29.0,5.0,0,Rango_SDO_06,0,0,0,0,0,0,1,1,1,1,0,0,Rango_04,1,0,2,1,1,1,3,29,28,28,24,14,28,9,8,13,15,8,24,1,1,1,1,1,2,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202406,Producto 21,Submotivo 125
26089,201208,1,Rang_ingreso_04,Lima,31.0,2.0,0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,1,1,1,2,1,0,1,0,0,0,0,0,0,0,0,14,0,2,2,2,2,2,2,1,1,1,1,1,1,Solicitud,NO PROCEDE,202407,Producto 20,Submotivo 157
47490,201208,1,Desconocido,Provincia,24.0,4.0,0,Rango_SDO_07,680,600,370,0,0,0,1,1,1,1,0,0,Rango_04,0,0,0,0,2,0,1,23,26,29,26,22,24,22,25,48,59,21,24,2,2,2,1,1,1,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202406,Producto 17,Submotivo 89
35024,201208,1,Rang_ingreso_01,Lima,22.0,4.0,0,Rango_SDO_03,0,0,0,0,0,0,0,0,0,0,0,0,Rango_03,1,0,2,0,0,0,1,16,18,14,18,12,19,16,8,7,6,13,17,0,0,0,0,0,0,0,0,0,0,0,0,Reclamo,PROCEDE TOTAL,202404,Producto 07,Submotivo 125
62196,201208,1,Rang_ingreso_07,Lima,37.0,7.0,0,Rango_SDO_04,17040,17430,17460,18030,18350,18630,1,1,1,1,1,1,Rango_04,1,0,0,0,0,0,0,0,0,0,0,0,0,38,17,17,14,8,17,4,4,3,3,3,3,1,1,1,1,1,1,Reclamo,NO PROCEDE,202406,Producto 05,Submotivo 125
39379,201208,1,Rang_ingreso_03,Provincia,33.0,6.0,0,Rango_SDO_01,11620,11800,11970,12090,4440,0,1,1,1,1,1,1,Rango_04,1,0,0,0,0,0,0,0,0,0,0,0,0,22,20,13,22,6,8,1,1,1,1,1,0,0,0,0,0,0,0,Reclamo,PROCEDE TOTAL,202405,Producto 21,Submotivo 39
54804,201208,1,Rang_ingreso_06,Provincia,30.0,7.0,0,Rango_SDO_08,0,0,0,0,0,0,1,1,1,1,1,1,Rango_04,1,2,2,0,1,1,2,25,22,26,15,19,17,15,33,28,28,51,36,5,5,5,5,5,5,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202403,Producto 01,Submotivo 125
61157,201208,0,Rang_ingreso_06,Lima,33.0,5.0,0,Rango_SDO_14,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,4,3,3,1,3,3,0,0,0,0,0,0,3,6,1,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,Reclamo,PROCEDE TOTAL,201208,Producto 18,Submotivo 66
61157,201208,0,Rang_ingreso_06,Lima,33.0,5.0,0,Rango_SDO_14,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,4,3,3,1,3,3,0,0,0,0,0,0,3,6,1,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,Reclamo,PROCEDE PARCIAL,201208,Producto 18,Submotivo 66
61157,201208,0,Rang_ingreso_06,Lima,33.0,5.0,0,Rango_SDO_14,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,4,3,3,1,3,3,0,0,0,0,0,0,3,6,1,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,Reclamo,PROCEDE PARCIAL,202407,Producto 18,Submotivo 66
61157,201208,0,Rang_ingreso_06,Lima,33.0,5.0,0,Rango_SDO_14,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,4,3,3,1,3,3,0,0,0,0,0,0,3,6,1,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,Reclamo,NO PROCEDE,202407,Producto 18,Submotivo 125
61157,201208,0,Rang_ingreso_06,Lima,33.0,5.0,0,Rango_SDO_14,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,4,3,3,1,3,3,0,0,0,0,0,0,3,6,1,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,Reclamo,PROCEDE TOTAL,202407,Producto 18,Submotivo 66
58608,201208,1,Rang_ingreso_06,Lima,39.0,7.0,0,Rango_SDO_10,2590,7120,3980,1220,2780,1690,1,1,1,1,1,1,Rango_04,1,0,1,0,0,3,2,3,4,3,4,3,7,5,15,16,14,6,14,2,2,2,2,2,2,1,1,1,1,1,1,Solicitud,PROCEDE TOTAL,202407,Producto 20,Submotivo 132
58608,201208,1,Rang_ingreso_06,Lima,39.0,7.0,0,Rango_SDO_10,2590,7120,3980,1220,2780,1690,1,1,1,1,1,1,Rango_04,1,0,1,0,0,3,2,3,4,3,4,3,7,5,15,16,14,6,14,2,2,2,2,2,2,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202407,Producto 18,Submotivo 125
58608,201208,1,Rang_ingreso_06,Lima,39.0,7.0,0,Rango_SDO_10,2590,7120,3980,1220,2780,1690,1,1,1,1,1,1,Rango_04,1,0,1,0,0,3,2,3,4,3,4,3,7,5,15,16,14,6,14,2,2,2,2,2,2,1,1,1,1,1,1,Solicitud,PROCEDE TOTAL,202406,Producto 20,Submotivo 132
58608,201208,1,Rang_ingreso_06,Lima,39.0,7.0,0,Rango_SDO_10,2590,7120,3980,1220,2780,1690,1,1,1,1,1,1,Rango_04,1,0,1,0,0,3,2,3,4,3,4,3,7,5,15,16,14,6,14,2,2,2,2,2,2,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202406,Producto 18,Submotivo 125
6499,201208,1,Rang_ingreso_03,Lima,28.0,5.0,0,Rango_SDO_04,620,670,780,740,800,880,1,1,1,1,1,1,Rango_04,1,6,7,13,5,7,9,4,1,3,3,2,1,16,20,19,21,22,17,2,1,1,1,1,1,1,0,0,0,0,0,Reclamo,PROCEDE TOTAL,202404,Producto 07,Submotivo 125
6499,201208,1,Rang_ingreso_03,Lima,28.0,5.0,0,Rango_SDO_04,620,670,780,740,800,880,1,1,1,1,1,1,Rango_04,1,6,7,13,5,7,9,4,1,3,3,2,1,16,20,19,21,22,17,2,1,1,1,1,1,1,0,0,0,0,0,Reclamo,NO PROCEDE,202404,Producto 07,Submotivo 125
61276,201208,1,Rang_ingreso_02,Lima,24.0,6.0,0,Rango_SDO_05,0,0,0,0,0,0,0,0,0,0,0,0,Rango_03,0,2,0,0,0,0,1,4,0,0,0,0,0,7,13,1,7,7,20,2,1,1,1,1,1,1,1,1,1,1,1,Reclamo,NO PROCEDE,202404,Producto 18,Submotivo 125
61276,201208,1,Rang_ingreso_02,Lima,24.0,6.0,0,Rango_SDO_05,0,0,0,0,0,0,0,0,0,0,0,0,Rango_03,0,2,0,0,0,0,1,4,0,0,0,0,0,7,13,1,7,7,20,2,1,1,1,1,1,1,1,1,1,1,1,Reclamo,NO PROCEDE,202404,Producto 18,Submotivo 53
61276,201208,1,Rang_ingreso_02,Lima,24.0,6.0,0,Rango_SDO_05,0,0,0,0,0,0,0,0,0,0,0,0,Rango_03,0,2,0,0,0,0,1,4,0,0,0,0,0,7,13,1,7,7,20,2,1,1,1,1,1,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202404,Producto 01,Submotivo 125
36704,201208,1,Rang_ingreso_02,Lima,35.0,8.0,0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,0,0,0,Rango_03,1,0,1,0,0,0,3,6,10,6,4,6,4,4,7,8,11,13,12,1,2,2,2,2,2,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,201208,Producto 17,Submotivo 89
81426,201208,1,Rang_ingreso_08,Lima,27.0,4.0,0,Cero,12760,15310,17210,18970,20920,18590,1,1,1,1,1,1,Rango_03,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,6,6,6,6,1,1,1,1,1,1,Solicitud,NO PROCEDE,202407,Producto 20,Submotivo 157
25840,201208,1,Rang_ingreso_03,Provincia,32.0,9.0,0,Rango_SDO_02,0,0,0,0,0,0,1,0,0,0,0,0,Rango_03,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,3,1,0,4,7,6,6,6,5,5,1,1,1,1,1,1,Reclamo,NO PROCEDE,202404,Producto 18,Submotivo 66
6603,201208,1,Rang_ingreso_01,Lima,64.0,6.0,0,Rango_SDO_02,3020,3830,4560,5260,6780,2700,1,1,1,1,1,1,Rango_03,0,13,13,10,10,9,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,3,3,3,2,1,1,1,1,1,1,Reclamo,NO PROCEDE,202403,Producto 18,Submotivo 125
6603,201208,1,Rang_ingreso_01,Lima,64.0,6.0,0,Rango_SDO_02,3020,3830,4560,5260,6780,2700,1,1,1,1,1,1,Rango_03,0,13,13,10,10,9,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,3,3,3,2,1,1,1,1,1,1,Reclamo,NO PROCEDE,202403,Producto 18,Submotivo 125
38520,201208,1,Rang_ingreso_06,Lima,28.0,6.0,0,Rango_SDO_05,540,670,670,0,280,370,1,1,1,1,1,1,Rango_04,1,11,13,11,18,11,12,6,7,11,15,8,6,25,23,13,34,20,25,1,1,1,1,1,1,0,0,0,0,0,0,Reclamo,NO PROCEDE,202407,Producto 18,Submotivo 67
32810,201208,1,Rang_ingreso_03,Lima,30.0,9.0,0,Cero,170,340,510,640,740,840,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,6,1,1,1,1,1,1,Solicitud,NO PROCEDE,202405,Producto 20,Submotivo 157
32810,201208,1,Rang_ingreso_03,Lima,30.0,9.0,0,Cero,170,340,510,640,740,840,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,6,1,1,1,1,1,1,Solicitud,NO PROCEDE,202405,Producto 20,Submotivo 157
8532,201208,1,Rang_ingreso_07,Lima,29.0,9.0,0,Rango_SDO_10,0,0,130,0,0,0,1,1,1,1,1,1,Rango_04,1,0,0,0,0,0,0,12,9,9,3,7,6,1,0,5,0,0,6,3,3,4,4,4,4,1,1,1,1,1,1,Reclamo,NO PROCEDE,202407,Producto 06,Submotivo 125
88314,201208,1,Rang_ingreso_02,Lima,27.0,5.0,0,Rango_SDO_01,1780,1460,1420,1520,1290,1210,1,1,1,1,1,1,Rango_03,0,2,5,5,10,8,4,9,12,5,2,1,5,2,8,3,4,0,7,3,3,3,3,3,3,1,1,1,1,1,1,Reclamo,NO PROCEDE,202405,Producto 07,Submotivo 27
88314,201208,1,Rang_ingreso_02,Lima,27.0,5.0,0,Rango_SDO_01,1780,1460,1420,1520,1290,1210,1,1,1,1,1,1,Rango_03,0,2,5,5,10,8,4,9,12,5,2,1,5,2,8,3,4,0,7,3,3,3,3,3,3,1,1,1,1,1,1,Solicitud,NO PROCEDE,202404,Producto 20,Submotivo 157
82625,201208,1,Rang_ingreso_01,Lima,43.0,6.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,2,0,1,1,1,1,1,1,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202404,Producto 17,Submotivo 89
42651,201208,1,Rang_ingreso_01,Lima,29.0,3.0,0,Rango_SDO_05,0,10250,13780,14230,14650,15090,1,1,1,1,1,1,Rango_04,1,0,3,6,1,1,3,8,9,11,6,6,4,17,6,18,20,13,6,3,3,3,3,3,3,1,1,1,1,1,1,Reclamo,NO PROCEDE,202406,Producto 18,Submotivo 68
42651,201208,1,Rang_ingreso_01,Lima,29.0,3.0,0,Rango_SDO_05,0,10250,13780,14230,14650,15090,1,1,1,1,1,1,Rango_04,1,0,3,6,1,1,3,8,9,11,6,6,4,17,6,18,20,13,6,3,3,3,3,3,3,1,1,1,1,1,1,Reclamo,NO PROCEDE,202406,Producto 18,Submotivo 123
15892,201208,1,Rang_ingreso_01,Provincia,41.0,8.0,0,Rango_SDO_05,6820,7060,7280,7430,7700,7920,1,1,1,1,1,1,Rango_04,0,0,0,0,1,0,1,0,0,0,0,0,0,4,0,0,1,0,0,5,5,5,5,5,6,1,1,1,1,1,1,Solicitud,PROCEDE TOTAL,202403,Producto 20,Submotivo 132
20126,201208,1,Rang_ingreso_05,Lima,32.0,6.0,0,Rango_SDO_13,243870,246160,248080,250250,252230,254270,1,1,1,1,1,1,Rango_04,0,10,2,4,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,7,7,7,1,1,1,1,1,1,Reclamo,NO PROCEDE,201208,Producto 07,Submotivo 125
80430,201208,1,Rang_ingreso_02,Provincia,57.0,4.0,0,Rango_SDO_07,305270,306030,306660,307340,307950,308620,1,1,1,1,1,1,Rango_03,1,1,0,1,0,1,2,0,0,0,0,0,0,2,4,0,2,1,0,3,3,3,3,3,3,0,0,0,0,0,0,Reclamo,PROCEDE TOTAL,202407,Producto 04,Submotivo 125
85202,201208,1,Rang_ingreso_01,Provincia,30.0,9.0,1,Rango_SDO_01,350,920,1370,1730,2150,2540,1,1,1,1,1,1,Rango_04,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,2,2,2,2,3,2,1,1,1,1,1,1,Solicitud,PROCEDE TOTAL,201208,Producto 07,Submotivo 144
115,201208,1,Rang_ingreso_01,Lima,33.0,3.0,0,Rango_SDO_10,10000,10500,10890,11160,11390,11680,1,1,1,1,1,1,Rango_05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,3,3,3,3,3,0,0,0,1,1,1,Solicitud,NO PROCEDE,202407,Producto 20,Submotivo 157
115,201208,1,Rang_ingreso_01,Lima,33.0,3.0,0,Rango_SDO_10,10000,10500,10890,11160,11390,11680,1,1,1,1,1,1,Rango_05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,3,3,3,3,3,0,0,0,1,1,1,Solicitud,PROCEDE TOTAL,202406,Producto 20,Submotivo 132
32584,201208,1,Rang_ingreso_08,Lima,37.0,8.0,0,Rango_SDO_01,295390,296240,346560,347170,347400,347830,1,1,1,1,1,1,Rango_03,0,2,2,1,1,2,0,0,0,0,1,0,0,0,0,0,0,2,0,1,1,1,1,1,1,0,0,0,0,0,0,Reclamo,PROCEDE TOTAL,202404,Producto 14,Submotivo 125
85999,201208,1,Rang_ingreso_02,Lima,49.0,9.0,0,Rango_SDO_01,0,190,540,690,820,950,0,1,1,1,1,1,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2,4,3,1,1,1,1,1,1,1,1,1,0,0,0,0,Reclamo,PROCEDE TOTAL,202403,Producto 17,Submotivo 90
73141,201208,1,Rang_ingreso_02,Lima,38.0,7.0,0,Rango_SDO_05,660,720,750,830,620,610,1,1,1,1,1,1,Rango_03,0,7,11,12,13,9,12,1,0,0,1,0,2,2,6,3,8,1,5,9,9,9,9,9,9,1,1,1,1,1,1,Solicitud,PROCEDE TOTAL,202406,Producto 20,Submotivo 157
20393,201208,0,Rang_ingreso_08,Lima,30.0,8.0,0,Rango_SDO_02,0,0,0,0,0,0,0,0,0,0,0,0,Rango_03,1,0,0,0,0,0,0,0,0,0,0,0,0,51,35,39,28,75,73,0,0,0,0,0,0,0,0,0,0,0,0,Reclamo,PROCEDE TOTAL,202404,Producto 21,Submotivo 125
46352,201208,1,Rang_ingreso_05,Lima,26.0,3.0,0,Cero,14380,14600,1950,0,0,0,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,2,2,2,3,2,1,1,1,1,1,1,Solicitud,PROCEDE TOTAL,202404,Producto 20,Submotivo 144
41002,201208,1,Rang_ingreso_04,Provincia,38.0,8.0,0,Rango_SDO_06,18140,18420,18690,600,0,0,1,1,1,1,1,1,Rango_05,1,22,18,13,13,19,14,5,10,4,7,3,8,10,6,9,14,4,19,4,4,4,4,4,4,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,201208,Producto 20,Submotivo 145
83101,201208,1,Rang_ingreso_06,Lima,26.0,4.0,0,Rango_SDO_13,0,0,0,0,0,0,1,1,1,1,1,1,Rango_04,1,4,4,4,9,6,5,6,4,7,6,6,0,9,12,8,11,9,13,3,3,3,3,4,4,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,201208,Producto 01,Submotivo 146
42571,201208,0,Desconocido,Lima,21.0,4.0,0,Rango_SDO_02,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,13,21,12,12,0,0,0,0,0,0,0,0,0,0,0,0,Reclamo,NO PROCEDE,202405,Producto 01,Submotivo 146
90078,201208,0,Desconocido,Provincia,24.0,4.0,0,Rango_SDO_03,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,Reclamo,PROCEDE TOTAL,202406,Producto 17,Submotivo 34
90078,201208,0,Desconocido,Provincia,24.0,4.0,0,Rango_SDO_03,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,Reclamo,NO PROCEDE,202406,Producto 17,Submotivo 34
85530,201208,1,Rang_ingreso_03,Lima,34.0,6.0,0,Rango_SDO_04,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,1,3,5,12,6,11,4,0,0,0,0,0,0,4,4,4,4,4,4,1,1,1,1,1,1,Solicitud,NO PROCEDE,202404,Producto 20,Submotivo 157
21007,201208,1,Rang_ingreso_09,Lima,31.0,2.0,0,Rango_SDO_04,0,0,0,0,0,0,0,0,0,0,0,0,Rango_03,1,2,0,0,2,1,4,15,13,7,14,17,13,9,15,8,8,16,9,1,1,1,1,1,1,1,1,1,1,1,1,Reclamo,NO PROCEDE,201208,Producto 21,Submotivo 39
21007,201208,1,Rang_ingreso_09,Lima,31.0,2.0,0,Rango_SDO_04,0,0,0,0,0,0,0,0,0,0,0,0,Rango_03,1,2,0,0,2,1,4,15,13,7,14,17,13,9,15,8,8,16,9,1,1,1,1,1,1,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202404,Producto 21,Submotivo 125
90592,201208,1,Rang_ingreso_06,Lima,27.0,7.0,0,Cero,0,0,0,0,0,0,1,1,1,1,0,0,Rango_03,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,4,4,5,5,3,3,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202406,Producto 20,Submotivo 125
90592,201208,1,Rang_ingreso_06,Lima,27.0,7.0,0,Cero,0,0,0,0,0,0,1,1,1,1,0,0,Rango_03,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,4,4,5,5,3,3,1,1,1,1,1,1,Reclamo,NO PROCEDE,202406,Producto 18,Submotivo 125
